1.8178337532614015,1.449140505226896,1.6013539251827962,1.1633924175281711,1.102290255827704,1.1446997379229877,1.8583715109725025,1.3930934962970878,1.4798846570845963,1.900924542528763,1.9142363405046372,1.9946117864593385,1.0558305188336392,1.680819996216299,1.9614308324385323,1.542285418714398,1.6344970354460306,1.8159134933130794,1.8748073649501764,1.4351424190345732,1.585198829041698,1.086508563455851,1.0926566507428344,1.219364208397801,1.7863564501383498,1.3397354034135893,1.2508417298592107,1.7157230848606089,1.6853016622039363,1.252625731493683,1.0518715730678152,1.5535716400427253,1.3944023397396887
1.759067656962607,1.4962465624175971,1.2130756888500258,1.4162476572969043,1.6234525895925853,1.7510015629287905,1.6425157638629888,1.1364595287523453,1.70609508568065,1.1356318281084468,1.348108403038677,1.9859339692804858,1.0002861491297548,1.5661006079267659,1.3854449994736013,1.0925195614339178,1.4451801360522503,1.8538261054610405,1.2613364413443806,1.0730488424411986,1.956831609971652,1.0176653799889208,1.795737021530269,1.6242800571914975,1.0595179777879105,1.3895218737469084,1.140572726300909,1.2990181753197,1.0704767382018812,1.979574564389471,1.9182531370315792,1.8427934248362514,1.9106091269245997
1.5096282736710762,1.0693803956689576,1.4247893857880052,1.0937689676084075,1.8341098501371031,1.6301965979538144,1.4542046378240339,1.3562751254048389,1.7547916887874826,1.4447943505431666,1.9917427545343975,1.1175330499302119,1.3029638819595393,1.8472602087238577,1.4813385681532303,1.5132896448828355,1.7721167377228204,1.6253875830317168,1.106114070326027,1.8563988476569524,1.646750326249269,1.0273537968072581,1.871148354987867,1.8376483245935211,1.7376007644938642,1.9159250740627107,1.8386793565897546,1.2101435978427149,1.5713303532957588,1.9417934945649393,1.393691989529187,1.5373768431827737,1.9835950783314926
1.7114841429636005,1.868231152622009,1.3373467586419747,1.423970220438827,1.050450705479876,1.399082382453988,1.7621786384848113,1.322829618972781,1.9306310485321116,1.2388659284444876,1.7064483998216387,1.3074292162783925,1.1641296539898325,1.476402738331151,1.2921511905491991,1.9034470561309726,1.583017749383296,1.1201988658331892,1.3110337901461921,1.833370380336978,1.6271172726082792,1.5389768849914398,1.5538485667567286,1.0979817964096794,1.1226809154534316,1.6359337015835629,1.4033269699558533,1.8286295305492972,1.3038871744671279,1.577869140193597,1.016502206729363,1.0958617667769202,1.8233723550604362
1.1718099834609776,1.7256931573523442,1.6961937501856026,1.4408908687876423,1.843373422689916,1.1029762405433208,1.023929043669597,1.1043055554225207,1.3445817557296156,1.975885832608002,1.5652477566447236,1.1958947383109342,1.0266941118593333,1.0292259332565017,1.6212248287621893,1.716970136282734,1.6029868207435736,1.9690393928957937,1.7669184376238756,1.1487993333132667,1.8333434092771475,1.58717848953822,1.0106287152506512,1.3940450262507667,1.543159131963919,1.2889762417311965,1.8912337146096616,1.9072128615967654,1.2389968223722039,1.6210875835096143,1.7303067075731398,1.3072447891936605,1.2172696702519437
1.570802171503407,1.5597921572914504,1.0305305763525725,1.3366217812698804,1.9746634809432375,1.7840333287884909,1.2982532339122954,1.762337976962156,1.747263272207418,1.4193287059099204,1.5947354604775903,1.5362062116592416,1.098693501938139,1.568015761959597,1.0464161113943242,1.0745378087615565,1.1047675518101137,1.965495722141752,1.5764662349171386,1.2871951974439624,1.140402004893763,1.283745584044234,1.3223377600007205,1.5235023886702508,1.5039007120284906,1.1902171790301062,1.5488974764813976,1.1268044362015925,1.2263878843938547,1.2785638993750836,1.5625675671259147,1.386036588623105,1.1173785031428576
1.3150024009898877,1.987131069554401,1.5137562017730066,1.7575805692910031,1.3589882992458446,1.352518363562973,1.2018984428990538,1.4002454101100126,1.1548802345333868,1.7573341611369435,1.1494430007261496,1.4450826476910619,1.9810868199316927,1.306589677157429,1.3881211321071463,1.6708354827104865,1.2953323897000288,1.2402844558066737,1.4626858861879375,1.941337750579717,1.7236990609797584,1.7409662487491384,1.3740229886616295,1.5053259354941249,1.8982449404479937,1.8034611277133104,1.4954964051831676,1.9373556868379191,1.9822254634567011,1.1619136753590038,1.4653873420957164,1.3209174904052627,1.2712316509479313
1.9195554201150602,1.4531470434317304,1.347837375694374,1.362628525513544,1.1204592446040542,1.8368650464598115,1.9621263354512066,1.7974705340219441,1.0159781553371023,1.7933306798900828,1.8721764571400428,1.4320899436244425,1.8952016533248792,1.5341593985042137,1.8049370265994469,1.6488918980521012,1.0747212357538334,1.2381736538323225,1.785417238099782,1.1352477323715775,1.2859474748624593,1.491389800950695,1.2752133571156006,1.2849575305544345,1.8528678534144625,1.0603688013081332,1.864286988667289,1.2937346978076492,1.982247548733211,1.5771930477790534,1.8700503226283243,1.7847389656351411,1.1291084175619166
1.0684898149460633,1.9373394369626822,1.9136593630506629,1.6419713727495915,1.3608540641432825,1.6880610998768026,1.3390313580763578,1.7795781836000553,1.5417455721993556,1.602090919866726,1.3839227596385175,1.0152777709391536,1.1456797481765117,1.0205719173513597,1.256644869267157,1.7920499599668684,1.7070066516640865,1.5726254068788004,1.1769975412467395,1.6406336380699582,1.3620286415633815,1.222000728868676,1.807468478979045,1.2725285141753901,1.7206527128435025,1.8042915721143125,1.6635223081942612,1.5194513370612386,1.2390135036264307,1.3163871607298028,1.000496606711015,1.302834177321977,1.3599554363231987
1.4373018577014998,1.1427597900551647,1.411283464446145,1.5093955123249194,1.5625794814444696,1.866384189463138,1.9516961759818288,1.5698221078400683,1.4844231388680187,1.6572635406502743,1.376494791613032,1.1625512198172365,1.1196310701257461,1.0193419391495775,1.0629013998155905,1.6515001275182264,1.9903357813020257,1.7178575868076829,1.8658837093117149,1.7872983312195108,1.042061693444691,1.8427098294751039,1.7423365177487296,1.0587971545468244,1.1200165943674483,1.1634852214773466,1.9346288521162687,1.856639610579978,1.2309967459903928,1.4270602088585358,1.465694181555697,1.9159805328616866,1.3211827427649259
